0.517129489888319,0.529655900996076,0.536447328705101,0.548219136734078,0.556368849984908,0.607983700573498,0.532900694234832,0.592740718382131,0.6234530636885,0.661560519166918,0.672502263809236,0.728342891638998,0.771430727437368,0.8284032598853,0.111983096891035,0.0507093268940537,0.0258074252942952,0.00852701479022034,0.0110926652580743,0.0061877452460006,0.00845155448234229,0.0109417446423181,0.00588590401448838,0,0.00128282523392695,0.00528222155146393,0,0,0.0030938726230003,0.00256565046785391,0.00158466646543918,0,0,0,0,0,0,0,0,0,0.00173558708119529
0.517355870811953,0.504301237549049,0.493736794446121,0.533957138545125,0.531165107153637,0.565801388469665,0.56949894355569,0.624509507998793,0.634092967099306,0.628659824932086,0.710760639903411,0.740190159975853,0.760941744642318,0.828780561424691,0.0949290673105946,0.0433896770298823,0.0298822819197102,0.00754603078780561,0.0165258074252943,0.00354663447026864,0.00799879263507395,0.00271657108361002,0.00581044370661032,0.00135828554180501,0.00347117416239058,0,0.00211288862058557,0.0110172049501962,0,0,0,0.00105644431029279,0,0,0,0,0,0,0,0,0
0.55048294597042,0.52173256866888,0.513658315725928,0.540144883791126,0.563462118925445,0.571309990944763,0.601569574403864,0.576592212496227,0.625943253848476,0.645261092665258,0.69680048294597,0.720570479927558,0.770751584666465,0.80863265922125,0.111832176275279,0.0396166616359795,0.0252792031391488,0.0150166012677332,0.0223362511319046,0.0113945064895865,0.00415031693329309,0.00399939631753698,0.00316933293087836,0.00558406278297615,0.00181104738907335,0.00347117416239058,0.00256565046785391,0.00301841231512225,0,0,0,0,0,0,0,0,0,0,0,0,0
0.532674313311198,0.534409900392394,0.574781165107154,0.544370661032297,0.55086024750981,0.575384847570178,0.571385451252641,0.587307576214911,0.641035315424087,0.663296106248114,0.681783881678237,0.722230606700875,0.798747358889224,0.808783579837006,0.116812556595231,0.036220947781467,0.0236190763658316,0.0142619981889526,0.00867793540597646,0.0126773317235134,0.00226380923634168,0.00347117416239058,0.00830063386658618,0.00422577724117114,0,0.00407485662541503,0,0.00098098400241473,0.00128282523392695,0.00279203139148808,0.00271657108361002,0.00098098400241473,0,0,0,0,0,0,0,0,0
0.500528222155146,0.503848475701781,0.512224569876245,0.541805010564443,0.596589194083912,0.576894053727739,0.591005131300936,0.554105040748566,0.6234530636885,0.663673407787504,0.703893751886508,0.756942348324781,0.790446725022638,0.817386054935104,0.106021732568669,0.0481436764261998,0.024147298520978,0.0242982191367341,0.0156957440386357,0.0153939028071235,0.0126773317235134,0.00475399939631754,0.00565952309085421,0.00648958647751283,0.00249019015997585,0,0.00467853908843948,0,0.00769695140356173,0,0,0,0,0,0,0,0,0,0,0,0
0.494265016601268,0.517657712043465,0.524222758828856,0.535843646242077,0.565575007546031,0.560217325686689,0.584138243284033,0.607304557802596,0.627150618774525,0.606549954723815,0.713250830063387,0.757319649864171,0.778976758225174,0.840250528222155,0.098098400241473,0.0418050105644431,0.0277693932991247,0.0171294898883187,0.0212798068216118,0.00913069725324479,0.0250528222155146,0.00498038031995171,0.006715967401147,0.00475399939631754,0.00098098400241473,0.00166012677331724,0.00135828554180501,0.00098098400241473,0.00173558708119529,0,0,0,0.00128282523392695,0,0,0,0,0,0,0.00098098400241473,0
0.505659523090854,0.53531542408693,0.551313009357078,0.542408693027468,0.567838816782372,0.569574403863568,0.577875037730154,0.63507395110172,0.641638997887111,0.632885602173257,0.661258677935406,0.75505584062783,0.761922728644733,0.828101418653788,0.103984304255961,0.0475399939631754,0.0212798068216118,0.0152429821913673,0.020147902203441,0.0098098400241473,0.0133564744944159,0.00369755508602475,0,0.00098098400241473,0.00233926954421974,0.00166012677331724,0.00271657108361002,0.00135828554180501,0,0.00399939631753698,0,0,0,0,0,0,0,0,0,0,0
0.513054633262904,0.516525807425294,0.500226380923634,0.535768185934199,0.59470268638696,0.564594023543616,0.590929670993058,0.582176275279203,0.591684274071838,0.649185028674917,0.695215816480531,0.697555086024751,0.767959553274977,0.856549954723815,0.867869000905524,0.0573498339873227,0.0329006942348325,0.0219589495925143,0.0205252037428313,0.0254301237549049,0,0.00664050709326894,0.00113190461817084,0.00392393600965892,0.00603682463024449,0.00113190461817084,0,0,0,0,0,0,0,0.00098098400241473,0,0,0,0,0,0,0
0.510715363718684,0.481512224569876,0.531391488077271,0.539843042559614,0.557349833987323,0.575913069725325,0.592061575611229,0.613492303048596,0.61764261998189,0.672804105040749,0.686236039843043,0.757093268940537,0.81678237247208,0.825535768185934,0.860398430425596,0.875188650769695,0.922200422577724,0.928991850286749,0.934802293993359,0.00558406278297615,0.0092816178690009,0.010715363718684,0.00399939631753698,0.00324479323875641,0.00452761847268337,0.00271657108361002,0.00181104738907335,0,0,0,0,0,0,0,0,0,0,0.0012073649260489,0,0,0
0.502188348928464,0.542031391488077,0.534787201931784,0.539843042559614,0.575083006338666,0.576667672804105,0.593797162692424,0.614322366435255,0.623905825535768,0.667597343797163,0.703591910654995,0.727814669483852,0.763130093570782,0.803425897977664,0.857606399034108,0.899562330214307,0.89827950498038,0.935858738303652,0.937141563537579,0.952610926652581,0.966193782070631,0.961439782674313,0.962043465137338,0.973815273166315,0.979701177180803,0.980229399335949,0.974871717476607,0.986718985813462,0.0012073649260489,0.98332327195895,0.0018865076969514,0,0,0,0,0,0,0,0,0,0.00105644431029279
